task_description,task_category,task_required_skill,employer_id,employer_skill,match
"THIS TASK INVOLVES IMPROVING A CYBERSECURITY APP. SKILLS NEEDED: SIEM, FIR3WALLS, ENCRYPTION,  PENETRATION TESTING.",Cyb3rs3curity,"SIEM, fir3walls, ENCRYPTION,  PENETRATION TESTING",ede30f3c-1ca1-ed27-6089-ed0304fe14b8,"C#, NUMPY,  scikit-l3arn , Java",0
" THIS TASK INVOLVES TESTING A MOBILE DEVELOPMENT APP. SKILLS NEEDED: JAVA,  KOTLIN, FLUTTER , R3ACT NATIV3. ", Mobil3 D3v3lopm3nt ,"JAVA,  kotlin, FLUTTER , r3act nativ3",4c62dc47-8c5b-5bfe-8065-d86856fda7bb,"EncryptioN,  penetration testing, C#",0
" This t@sk involv3s t3sting @ mobil3 d3v3lopm3nt @pp. Skills n33d3d: r3@ct n@tiv3,  kotlin. ",Mobile Development,"r3@ct n@tiv3,  kotlin",276b8f88-6965-0c85-ec64-a804bab6aa52,"python,  firewalls , Unity",0
"This task involves designing a data science app. Skills needed: pandas, sql,  python ,  scikit-learn .",D@t@ Science,"pandas, sql,  python ,  scikit-learn ",9e9636ef-e823-2892-cfe8-0eb8dfbcc976,"Flutter ,  sql , NOD3.JS, NumPy, EncryptioN",0
"THIS TASK INVOLV3S IMPROVING A MOBIL3 D3V3LOPM3NT APP. SKILLS N33D3D: JAVA, SWIFT.", Mobile Development ,"JAVA, SWIFT",25588023-5cc0-d33a-092a-94f845458341," p3n3tr@tion t3sting, Swift, react",0
" This task involves testing a game development app. Skills needed: Unre@l Engine, C++. ",Game Development,"Unre@l Engine, C++",cc477766-a83c-f8a3-b095-f2f5490b413a,"DOCKER, node.Js, blender, FIR3W@LLS",0
"This task involves developing a data science app. Skills needed: SCIKIT-L3ARN, PANDAS,  python .",Data Science,"SCIKIT-L3ARN, PANDAS,  python ",45d9879f-ec36-9217-9f9a-c13c60effc5a,"c++, docker, C#",0
"This task involves improving a cybersecurity app. Skills needed: EncryptioN, firewalls.",Cybersecurity,"EncryptioN, firewalls",db22f159-e96a-8db4-2b0d-b9c97d54da19," CI/CD , re@ct,  SCIKIT-L3ARN ,  BLENDER ",0
"This t@sk involv3s d3signing @ cyb3rs3curity @pp. Skills n33d3d: n3tworking, SIEM, fir3w@lls.",Cybersecurity,"networking, SIEM, firew@lls",11f677d6-4fc9-4c4b-0c5c-0d4211d36674,"Unreal Engine, J@v@,  CI/CD ",0
"This t@sk involves designing @ d@t@ science @pp. Skills needed: scikit-le@rn, p@nd@s.",D@t@ Science,"scikit-learn, pandas",d2c1edbd-e080-480d-5c5d-6338912dc266,"Unreal Engine, Unity,  kotlin, re@ct",0
"This task involv3s d3v3loping a cyb3rs3curity app. Skills n33d3d: fir3walls,  n3tworking .", CYBERSECURITY ,"firewalls,  networking ",e5db501f-1f4f-b4cc-18cd-199844ce7f40,"Flutt3r ,  pandas , networking, DOCKER",0
"This t@sk involv3s t3sting @ d@t@ sci3nc3 @pp. Skills n33d3d: PYTHON, NumPy,  scikit-l3@rn , PANDAS.", Data Science ,"PYTHON, NumPy,  scikit-l3arn , PANDAS",7c97e2d4-bb70-035d-9c7d-573cc0b3f4d0," kotlin, KUB3RN3T3S, react native, docker",0
"This task involves designing a game development app. Skills needed:  Unity , Unreal Engine, c++, BLENDER.",G@M3 D3V3LOPM3NT," Unity , Unreal Engine, c++, BLENDER",f102a96a-bae7-f825-a5b1-3b34896dd826,"C#, aws , SIEM,  EncryptioN , python",0
"This task involves designing a mobile development app. Skills needed:  Flutter  ,  J@V@ ,  kotlin.",Mobile Development," Flutter  ,  J@V@ ,  kotlin",a584bd6a-e487-839f-50fa-337bbc600fa4," terr@form, HTML, Css",0
" THIS T@SK INVOLVES IMPROVING @ D@T@ SCIENCE @PP. SKILLS NEEDED: SQL, P@ND@S, SCIKIT-LE@RN, PYTHON. ",Data Science,"sql, p@nd@s, scikit-learn, python",9842b6b3-e1c5-5726-bcba-1e25177902bb," UNITY , CI/CD, SCIKIT-LEARN, KUB3RN3T3S,  networking ",0
"This task involves improving a web development app. Skills needed: REACT, html, CSS, nod3.Js.", Web Development ,"REACT, html, CSS, nod3.Js",be14d5b1-4f74-7b0c-da72-e11d681d1d89," networking ,  Unity , r3@ct n@tiv3,  aws  ",0
" THIS TASK INVOLV3S D3SIGNING A W3B D3V3LOPM3NT APP. SKILLS N33D3D:  NODE.JS , R3ACT, HTML, J@V@SCRIPT. ",Web Development," NODE.JS , r3act, html, j@v@Script",5d8f6b6e-552a-086d-6db1-7a62fc1b485f,"firewalls, c++, SIEM, sql",0
"This task involves developing a devops app. Skills needed:   terraform , kubernetes.",DEVOPS,"  terraform , kubernetes",2f39f3f2-7651-54e3-075c-32b38fcf0866,"FLUTT3R , Java,  firewalls , KUB3RN3T3S, SCIKIT-L3ARN",0
" This t@sk involves improving @ web development @pp. Skills needed: j@v@Script, CSS. ",W3B D3V3LOPM3NT,"javaScript, CSS",b7709446-3dc5-23f3-edc3-7d3cb6364a65,"C#,  FIR3WALLS , NumPy,   kotlin ",0
" THIS TASK INVOLVES DESIGNING A CYBERSECURITY APP. SKILLS NEEDED:  PENETR@TION TESTING, FIR3WALLS, SIEM, NETWORKING. ", Cybersecurity ," penetr@tion testing, FIR3WALLS, SIEM, networking",1477af74-7de1-eea0-39f4-7750e7998602,"SWIFT,   p3n3tration t3sting , C#,  Unre@l Engine ",0
"This t@sk involves designing @ g@me development @pp. Skills needed: UNREAL ENGINE, c++, blender, C#.",Game Development,"UNREAL ENGINE, c++, blender, C#",dd5e6474-fee1-22c5-6eff-7aae500b1c76,"AWS , DOCK3R, NODE.JS",0
" THIS TASK INVOLVES IMPROVING A DATA SCIENCE APP. SKILLS NEEDED: SQL, PANDAS, PYTHON. ",Data Science,"sql, pandas, python",9ae5108c-1ce8-7ce3-15a7-32a562ea3357," SWIFT ,  node.Js , BLENDER,  docker , kubernetes",0
" This task involves improving a mobile development app. Skills needed: Flutter , J@V@, Swift,  kotlin. ",Mobile Development,"Flutter , J@V@, Swift,  kotlin",d18ff708-2460-4890-8cec-17c2c7226bac,"docker, scikit-le@rn, node.Js",0
"This task involves developing a cybersecurity app. Skills needed:  EncryptioN ,  PENETRATION TESTING, networking, firewalls.",Cyb3rs3curity," EncryptioN ,  PENETRATION TESTING, networking, firewalls",af862086-d4d1-3c65-f122-ed420bb9d81e,"c++, kubernetes,  kotlin",0
"This task involves testing a cybersecurity app. Skills needed: SIEM, firew@lls.",Cybersecurity,"SIEM, firew@lls",f87262fd-3304-d1f9-2bdc-b5f96004f06c,"python,  blender ,  html ,  EncryptioN ",0
"THIS TASK INVOLVES TESTING A GAME DEVELOPMENT APP. SKILLS NEEDED: UNREAL ENGINE, BLENDER.",G@ME DEVELOPMENT,"Unreal Engine, blender",921dc4e0-bc80-8490-dd2d-094a6f7be537,"Unity, re@ct, Flutter ",0
"This task involves designing a data science app. Skills needed:  python , SCIKIT-LEARN.", D@t@ Science ," python , SCIKIT-LEARN",97d1da1c-af79-d015-2eb3-0caefe0e8079,"react native, PYTHON, SIEM, CSS",0
"This task involves developing a web development app. Skills needed: javaScript, NOD3.JS.",W3b D3v3lopm3nt,"javaScript, NOD3.JS",c66e88af-1fd4-5b83-3c7a-6cad696f476b," JAVA , Flutter ,  KOTLIN,  javaScript , SIEM",0
"This task involves designing a web development app. Skills needed: j@v@Script, node.Js, html.",Web Development,"j@v@Script, node.Js, html",897962c7-8ef7-e2c9-4df8-95838b7ace64,"N3TWORKING,  TERRAFORM, REACT NATIVE, j@v@Script",0
"This t@sk involves designing @ d@t@ science @pp. Skills needed: SCIKIT-L3@RN, python.", Data Science ,"SCIKIT-L3@RN, python",456007ba-fede-39a5-be6d-657761fb1574,"networking,  p3n3tration t3sting, fir3walls, NumPy,  T3RRAFORM",0
"THIS TASK INVOLV3S D3SIGNING A MOBIL3 D3V3LOPM3NT APP. SKILLS N33D3D:  KOTLIN, JAVA, R3@CT N@TIV3, FLUTT3R .",Mobile Development," KOTLIN, Java, re@ct n@tive, Flutt3r ",2086bab2-b3b0-debf-278e-9b9f583d655d,"HTML, EncryptioN, react native, P@ND@S, firewalls",0
"This task involves improving a devops app. Skills needed: CI/CD, aws , DOCKER,  terraform.",DevOps,"CI/CD, aws , DOCKER,  terraform",0fa573ea-0abe-5c70-b44a-e89ab9913fe9,"C#, html, SQL, SIEM",0
"This task involv3s d3v3loping a gam3 d3v3lopm3nt app. Skills n33d3d: C#, Unr3@l Engin3, BL3ND3R.",Game Development,"C#, Unr3@l Engin3, BL3ND3R",543af7db-e1fc-6664-5b36-d770681fb04a,"Flutter , blender, scikit-l3arn, REACT",0
"THIS T@SK INVOLV3S D3SIGNING @ G@M3 D3V3LOPM3NT @PP. SKILLS N33D3D: C#, UNR3@L ENGIN3.",Game Development,"C#, Unreal Engine",40b7673a-c278-518a-fb26-5560de17176c,"Flutter , UNITY,  kubernetes , NUMPY",0
"This task involv3s d3v3loping a w3b d3v3lopm3nt app. Skills n33d3d: r3act, nod3.Js, HTML.",Web Development,"r3act, node.Js, HTML",f886ee77-a8b4-1633-04f8-b38315799f0b,"nod3.Js, react, docker",1
"THIS T@SK INVOLV3S D3V3LOPING @ CYB3RS3CURITY @PP. SKILLS N33D3D: N3TWORKING, ENCRYPTION,   P3N3TR@TION T3STING .",Cybersecurity,"networking, EncryptioN,   penetr@tion testing ",d902ad94-567e-fbca-6e85-34233a5efd32,"FIREWALLS, r3@ct n@tiv3,  n3tworking ,  SIEM ,  C# ",0
"This task involves developing a devops app. Skills needed:  t3rr@form, aws .", DevOps ," t3rr@form, aws ",bb28d30c-61bc-7f49-adb1-eb1d2c798fb9,"SQL, Swift, JAVASCRIPT, EncryptioN, python",0
" THIS T@SK INVOLVES DEVELOPING @ G@ME DEVELOPMENT @PP. SKILLS NEEDED: C++,  UNR3AL ENGIN3 , UNITY, C#. ",G@m3 D3v3lopm3nt,"c++,  UNR3AL ENGIN3 , Unity, C#",0a72fbe2-de48-04d1-0ec4-c870df1359ff," penetr@tion testing, Css, aws ",0
"This task involves developing a web development app. Skills needed: javaScript, r3@ct, HTML.",W3b D3v3lopm3nt,"javaScript, r3@ct, HTML",a8ff725c-2857-d164-f7a8-3572e7c61f08,"FIREWALLS, C#, Swift, r3act",0
"This task involv3s d3signing a mobil3 d3v3lopm3nt app. Skills n33d3d: Java, Swift,  kotlin, R3ACT NATIV3.", MOBIL3 D3V3LOPM3NT ,"Java, Swift,  kotlin, R3ACT NATIV3",60c5ba91-733c-07be-0911-810ce93c779d," Css , blender,  kub3rn3t3s , C#",0
"This task involves designing a mobile development app. Skills needed: re@ct n@tive, Flutter , SWIFT,  KOTLIN.",Mobile Development,"re@ct n@tive, Flutter , SWIFT,  KOTLIN",b66b18a4-bfd1-f478-7a21-d5f83b9dc365,"NOD3.JS, SIEM, SCIKIT-LE@RN, Swift",0
" THIS TASK INVOLV3S D3V3LOPING A D3VOPS APP. SKILLS N33D3D:  DOCKER , AWS , CI/CD,  TERR@FORM. ",DevOps," DOCKER , aws , CI/CD,  TERR@FORM",f8e11b9b-4618-ffe9-25c0-82017a824b49,"C#, BLENDER,  penetr@tion testing, Unreal Engine, NumPy",0
"This task involv3s d3signing a mobil3 d3v3lopm3nt app. Skills n33d3d:  kotlin, Java, R3ACT NATIV3, Flutt3r .",Mobile Development," kotlin, Java, R3ACT NATIV3, Flutter ",3b0955f8-ceb7-1f51-06d7-262fbbd8b8f7,"pandas,  SQL , python",0
"This task involv3s d3v3loping a mobil3 d3v3lopm3nt app. Skills n33d3d:  Java , r3@ct n@tiv3, Flutt3r .",Mobile Development," Java , r3@ct n@tiv3, Flutter ",a63e50de-ffea-697d-a9f7-07379eb82c24,"FIREWALLS, html, SCIKIT-LE@RN, sql, aws ",0
" This task involv3s d3v3loping a cyb3rs3curity app. Skills n33d3d:  ENCRYPTION , fir3walls,  n3tworking ,  PENETRATION TESTING. ", Cybersecurity ," ENCRYPTION , firewalls,  networking ,  PENETRATION TESTING",be0ae11e-da96-b0be-d79f-a2b9ebed0983,"EncryptioN,  p3n3tration t3sting, NumPy",1
"This t@sk involv3s d3signing @ g@m3 d3v3lopm3nt @pp. Skills n33d3d:  UNITY , C++.",Game Development," UNITY , C++",275b5aea-16c4-e8b2-dbd5-419d8a8f943a," NODE.JS , SIEM, javaScript",0
"This task involv3s d3signing a gam3 d3v3lopm3nt app. Skills n33d3d: C++, bl3nd3r, Unity.", G@m3 D3v3lopm3nt ,"C++, blender, Unity",05d3b4e9-de36-2567-e7fe-1a42a8a4df23,"Swift, FIREWALLS, EncryptioN, docker, javaScript",0
"This task involves developing a devops app. Skills needed: CI/CD, KUBERNETES.",DevOps,"CI/CD, KUBERNETES",4ce11862-995a-3586-4ef4-da97c9dd0948,"SIEM, blender,  J@V@SCRIPT ",0
"This task involv3s t3sting a mobil3 d3v3lopm3nt app. Skills n33d3d:  KOTLIN,  FLUTTER  .",Mobile Development," KOTLIN,  FLUTTER  ",58fc7c53-e3a8-e29b-560c-a9dc796f0182,"n3tworking,  scikit-le@rn ,  kotlin,  Swift , c++",0
"THIS TASK INVOLVES DEVELOPING A GAME DEVELOPMENT APP. SKILLS NEEDED: UNRE@L ENGINE, C++, C#.",GAME DEVELOPMENT,"Unre@l Engine, C++, C#",2fe139ff-de0b-fab7-5c92-1a34ed4e8b2a," n3tworking , BL3ND3R, r3act, python, p@nd@s",0
"This t@sk involv3s d3signing @ d3vops @pp. Skills n33d3d:  t3rr@form,  @ws  , CI/CD.",DEVOPS," terr@form,  aws  , CI/CD",18c8c972-c54f-6c48-b359-754a8f91b283,"html, J@V@SCRIPT,  C# , FLUTTER ",0
"This task involv3s d3signing a w3b d3v3lopm3nt app. Skills n33d3d: nod3.Js, HTML,  j@v@Script .",WEB DEVELOPMENT,"node.Js, HTML,  j@v@Script ",34b3d1c6-e8b9-1c16-9739-cfb2740387f8,"sql, R3@CT N@TIV3,  terraform, JAVA",0
"This task involves developing a devops app. Skills needed:  DOCKER , AWS , kubernetes.",D3vOps," DOCKER , AWS , kubernetes",0a56f8b8-b7c0-aa95-b1d4-284841265984,"AWS ,  Flutter  ,  NumPy ,  c++ ",0
"THIS TASK INVOLVES IMPROVING A CYBERSECURITY APP. SKILLS NEEDED:  NETWORKING ,  PENETR@TION TESTING,  ENCRYPTION ,  FIR3W@LLS .", Cyb3rs3curity ," networking ,  penetr@tion testing,  EncryptioN ,  fir3w@lls ",256b611b-378e-9c17-316e-f98e893133f4,"JAVA, Unr3al Engin3, Swift, scikit-l3@rn,  SIEM ",0
" This task involv3s improving a cyb3rs3curity app. Skills n33d3d: fir3walls, EncryptioN. ", CYBERSECURITY ,"firewalls, EncryptioN",e826f200-90e5-2b67-0915-af1d73a04c86," J@v@ , ENCRYPTION, docker",0
"This task involves designing a cybersecurity app. Skills needed: EncryptioN,  P3N3TR@TION T3STING, fir3walls, SIEM.",Cybersecurity,"EncryptioN,  P3N3TR@TION T3STING, fir3walls, SIEM",1871a6ad-9063-6663-5495-1ec33fdec725,"SWIFT, Flutter ,  kotlin, UNITY, blender",0
" This task involves improving a mobile development app. Skills needed:  re@ct n@tive , Flutter . ",Mobile Development," re@ct n@tive , Flutter ",19c17e00-c697-13aa-a69a-ad1f0dafd2b3,"JAVASCRIPT,  pandas ,  c++ ,  Java , SIEM",0
"This task involves testing a devops app. Skills needed: aws , DOCKER,  terraform.",DevOps,"aws , DOCKER,  terraform",a79ec4eb-c8ce-7221-244b-77034259bbd0,"C#, j@v@Script,  Unreal Engine , node.Js",0
"THIS T@SK INVOLVES DEVELOPING @ DEVOPS @PP. SKILLS NEEDED:  DOCK3R ,  AWS  .", D3VOPS ," dock3r ,  AWS  ",e65115f7-4dfe-8430-f6c9-1e0762e014b6,"nod3.Js,  r3act nativ3 ,  terraform, fir3walls,  kotlin",0
"This task involv3s improving a w3b d3v3lopm3nt app. Skills n33d3d: html, Css.", Web Development ,"html, Css",84a1d52f-a1ef-1ca5-2111-442f0c3ee796," KOTLIN, html, j@v@Script, networking",0
" THIS TASK INVOLV3S D3V3LOPING A MOBIL3 D3V3LOPM3NT APP. SKILLS N33D3D: J@V@, SWIFT,  KOTLIN. ",MOBILE DEVELOPMENT,"J@v@, Swift,  kotlin",536bd7ee-e5fa-30fc-68f8-1003a97b758f,"EncryptioN,  networking , KUBERNETES, bl3nd3r",0
" THIS TASK INVOLVES TESTING A CYBERSECURITY APP. SKILLS NEEDED:  SIEM , FIREWALLS,  PENETRATION TESTING, N3TWORKING. ",CYBERSECURITY," SIEM , FIREWALLS,  penetration testing, n3tworking",5a784c47-74fe-29b1-0ce5-3983a339999e," HTML , Unity, CI/CD",0
"This task involves developing a cybersecurity app. Skills needed: networking,  FIREW@LLS , SIEM.",Cyb3rs3curity,"networking,  FIREW@LLS , SIEM",73acbaa5-5a16-7b5d-eef2-808be33ace4c,"n3tworking, CSS,  blender ",0
"This task involves testing a cybersecurity app. Skills needed: SIEM,  ENCRYPTION .", Cybersecurity ,"SIEM,  ENCRYPTION ",126cc1c7-17f7-d52b-ac65-9df14e610ea0," javaScript ,  C# , react, Unity",0
"THIS TASK INVOLVES DEVELOPING A WEB DEVELOPMENT APP. SKILLS NEEDED:  JAVASCRIPT , HTML.",Web Development," javaScript , HTML",21f3a0a0-fba4-635d-ae3b-5266f8dca66b,"NETWORKING, aws , HTML",0
"This task involves designing a cybersecurity app. Skills needed: EncryptioN, NETWORKING.", Cybersecurity ,"EncryptioN, NETWORKING",681aac50-0517-878a-7617-d6b382f6a7ec,"PYTHON, NumPy, @WS ,  javaScript ",0
"This t@sk involv3s d3signing @ cyb3rs3curity @pp. Skills n33d3d: EncryptioN,  p3n3tr@tion t3sting, SIEM, n3tworking.",Cybersecurity,"EncryptioN,  penetr@tion testing, SIEM, networking",4de51b11-0874-c72c-0b57-d200e7e7db7d,"r3@ct, n3tworking, sql",0
"THIS TASK INVOLVES IMPROVING A DEVOPS APP. SKILLS NEEDED: DOCK3R,  AWS  .",DEVOPS,"dock3r,  aws  ",836c20ad-1041-6ecb-1881-60a7673945c2,"Flutter , C#,  p@nd@s ,  kotlin",0
" This t@sk involves developing @ g@me development @pp. Skills needed:  C++ , UNITY. ",GAME DEVELOPMENT," C++ , UNITY",95661912-7097-6ca4-94c9-a6c89c8dacc1," python ,  C# , NUMPY",0
" This t@sk involves improving @ g@me development @pp. Skills needed: c++,  C# , UNITY, Unre@l Engine. ",G@m3 D3v3lopm3nt,"c++,  C# , UNITY, Unreal Engine",28edfd58-7605-fe01-2163-74160ce41e9b,"CI/CD,  Unity , DOCKER,  NumPy ,   penetration testing ",0
" This task involves improving a game development app. Skills needed: blender,  c++ . ",Game Development,"blender,  c++ ",eed5bb39-ee95-f05d-ae37-6047ede4eb00,"Unity, SIEM, NODE.JS",0
" This task involves improving a cybersecurity app. Skills needed: N3TWORKING, SIEM. ",Cybersecurity,"N3TWORKING, SIEM",f16dac7a-d743-4eeb-8c73-4c18cf8945f6,"CI/CD, scikit-learn, Unity,  t3rr@form",0
"This task involv3s improving a gam3 d3v3lopm3nt app. Skills n33d3d: Unr3al Engin3, UNITY,  c++ ,  C# .",G@m3 D3v3lopm3nt,"Unreal Engine, UNITY,  c++ ,  C# ",076cab06-5806-c4e5-6a98-916f33bd9f67,"scikit-le@rn, PYTHON, Unity, nod3.Js",0
"This t@sk involv3s d3signing @ d@t@ sci3nc3 @pp. Skills n33d3d: NUMPY,  p@nd@s , python.",D@t@ Science,"NUMPY,  pandas , python",706a9ea1-109b-2c64-fcbc-01bb791388cd,"SIEM, sql,   terraform ",0
"This task involv3s improving a cyb3rs3curity app. Skills n33d3d:  p3n3tration t3sting, FIREWALLS.", Cyb3rs3curity ," penetration testing, FIREWALLS",9a0266c2-b99d-a0c8-b33c-21585cc2968f,"javaScript, SQL,  SWIFT ,  bl3nd3r , Unre@l Engine",0
"This t@sk involv3s d3signing @ d@t@ sci3nc3 @pp. Skills n33d3d: p@nd@s, sql.",Data Sci3nc3,"pandas, sql",9cca877f-7677-e290-fa8a-9bd8038e435f,"kubernetes, ENCRYPTION, REACT,   KOTLIN ",0
" This task involves testing a data science app. Skills needed: sql, PYTHON,  P@ND@S . ",Data Sci3nc3,"sql, PYTHON,  P@ND@S ",e2c9d6ab-ae78-e767-55fd-ea0bb4a0b47d,"Css, UNRE@L ENGINE,  EncryptioN , html",0
"This t@sk involves improving @ g@me development @pp. Skills needed:  blender , UNREAL ENGINE.",Game Development," blender , UNREAL ENGINE",d27ea495-82a6-21e6-14a7-4ad26cc5d396," firew@lls ,  KOTLIN, Java, docker, html",0
"This t@sk involves designing @ d@t@ science @pp. Skills needed:  NumPy , scikit-le@rn,  sql , PANDAS.", Data Science ," NumPy , scikit-learn,  sql , PANDAS",aaae868c-e9be-e135-e4c0-d2babadb6caf,"CI/CD, R3ACT NATIV3, JAVA,  FLUTTER  ,  kotlin",0
"This task involves testing a game development app. Skills needed: Unreal Engine, BLENDER, UNITY, C#.", Gam3 D3v3lopm3nt ,"Unreal Engine, BLENDER, UNITY, C#",6da1367a-4847-3db5-19cb-9910eec06af6,"C#, BLENDER, NODE.JS, Css",1
"THIS T@SK INVOLV3S T3STING @ MOBIL3 D3V3LOPM3NT @PP. SKILLS N33D3D:   KOTLIN ,  SWIFT ,  J@V@ ,  R3@CT N@TIV3 .",Mobile Development,"  KOTLIN ,  Swift ,  J@v@ ,  re@ct n@tive ",b5f39ac7-5b15-812c-4000-fe0c66743aef,"c++, FLUTTER , scikit-l3arn, j@v@Script, aws ",0
"This task involves testing a cybersecurity app. Skills needed: SIEM, ENCRYPTION.",Cybersecurity,"SIEM, ENCRYPTION",1b31ffea-ddc7-acaa-3e4c-6f0acfb35c9e,"networking, kubernetes,  PENETRATION TESTING, aws ",0
"THIS TASK INVOLV3S D3SIGNING A W3B D3V3LOPM3NT APP. SKILLS N33D3D:  R3ACT , JAVASCRIPT.",WEB DEVELOPMENT," react , javaScript",7d5568c8-6dae-ca28-bfe3-a38884649e52," Unreal Engine , docker,  t3rr@form",0
"This t@sk involv3s t3sting @ cyb3rs3curity @pp. Skills n33d3d: fir3w@lls, SIEM, n3tworking, EncryptioN.",Cyb3rs3curity,"firew@lls, SIEM, networking, EncryptioN",395c6c6c-11d4-884c-4ebc-a697e729bb71,"html, javaScript, CSS",0
" This task involves improving a mobile development app. Skills needed:  react native , J@v@. ",Mobil3 D3v3lopm3nt," react native , J@v@",317d40e2-1079-025b-47c6-f123c7868aa3,"docker, Swift, C++, Unity, EncryptioN",0
"This task involves improving a web development app. Skills needed: Css, re@ct, j@v@Script.", WEB DEVELOPMENT ,"Css, re@ct, j@v@Script",2964fff0-d1db-c2a1-021a-5a2201916703,"html, CI/CD, Swift,  re@ct n@tive ,  penetration testing",0
"This task involv3s d3signing a w3b d3v3lopm3nt app. Skills n33d3d: Css,  html .",Web Development,"Css,  html ",f9e823fb-9545-9d3f-fd35-5cb2b4b5ece3,"blender, sql, firew@lls",0
"THIS TASK INVOLVES TESTING A DATA SCIENCE APP. SKILLS NEEDED: SCIKIT-LEARN,  PYTHON .",D@t@ Science,"scikit-learn,  PYTHON ",4db0c883-d008-bc12-be4b-46a801beb46d,"  kotlin , dock3r, AWS , j@v@Script, EncryptioN",0
"THIS TASK INVOLV3S D3V3LOPING A DATA SCI3NC3 APP. SKILLS N33D3D: SQL, PYTHON, SCIKIT-L3ARN.", Data Sci3nc3 ,"sql, python, scikit-l3arn",942a96a9-4021-3774-9c64-255a13e8201f,"Swift, BLENDER,  N3TWORKING ",0
"This task involv3s d3v3loping a gam3 d3v3lopm3nt app. Skills n33d3d: UNREAL ENGINE, C#,  c++ .", G@M3 D3V3LOPM3NT ,"UNREAL ENGINE, C#,  c++ ",5b9627fe-8191-7ab6-6e45-3ca318c4285a,"Flutt3r , C#, html, C++",1
"This t@sk involves designing @ devops @pp. Skills needed:  terr@form, @ws , CI/CD, KUBERNETES.",D3VOPS," terraform, aws , CI/CD, KUBERNETES",cb0b72f1-88d5-c297-0759-450d1271f313,"C#, Swift, C++, html",0
"This task involves improving a cybersecurity app. Skills needed: SIEM, EncryptioN,   p3n3tration t3sting .", Cyb3rs3curity ,"SIEM, EncryptioN,   p3n3tration t3sting ",95f95bc8-38e5-e1dc-4ed9-99ec20e3c1ea,"EncryptioN, Css,  blender , UNR3AL ENGIN3",0
"THIS TASK INVOLVES TESTING A CYBERSECURITY APP. SKILLS NEEDED:  P3N3TRATION T3STING, ENCRYPTION, NETWORKING, SIEM.",CYB3RS3CURITY," p3n3tration t3sting, EncryptioN, networking, SIEM",54afa4b5-9106-3899-3230-78a3ef8383a7," NETWORKING , kubernetes, NUMPY",0
" This t@sk involv3s d3signing @ d@t@ sci3nc3 @pp. Skills n33d3d: NUMPY, p@nd@s. ",Data Science,"NUMPY, pandas",479616c3-0809-c886-f799-e86d02edbae4,"SIEM,   kotlin , REACT",0
" This task involves improving a cybersecurity app. Skills needed:  FIR3WALLS ,  penetr@tion testing,  SIEM . ",Cybersecurity," FIR3WALLS ,  penetr@tion testing,  SIEM ",5ac8ab3e-e65c-3b94-b54a-ceb20115c29f,"j@v@Script, aws , react",0
"This task involves developing a devops app. Skills needed: dock3r, kubernetes,   t3rr@form , aws .",DevOps,"dock3r, kubernetes,   t3rr@form , aws ",c9e2ecb6-4d40-2a33-1371-a222f0461d72," pandas , J@v@,  docker ",0
"This t@sk involves developing @ devops @pp. Skills needed:  TERRAFORM, KUBERNETES.",DevOps," TERRAFORM, KUBERNETES",e9e6519a-cb83-8436-ad94-f6fa05c9f540,"sql, HTML, aws ",0
"THIS T@SK INVOLVES DEVELOPING @ G@ME DEVELOPMENT @PP. SKILLS NEEDED: C++, UNR3AL ENGIN3, BLENDER, C#.",GAM3 D3V3LOPM3NT,"c++, UNR3AL ENGIN3, blender, C#",8a5971ec-0448-daf6-db2b-f792b53dd4ab,"N3TWORKING, scikit-l3arn, C++, UNRE@L ENGINE, Swift",1
"This task involv3s t3sting a w3b d3v3lopm3nt app. Skills n33d3d: Css,  r3act .",WEB DEVELOPMENT,"Css,  r3act ",9e5edb91-088e-dc18-f935-bb2428af7931,"Java, NumPy, Unity, javaScript",0
"THIS TASK INVOLVES DESIGNING A DATA SCIENCE APP. SKILLS NEEDED: SQL, NUMPY, SCIKIT-LEARN, PYTHON.",DATA SCI3NC3,"sql, NUMPY, scikit-learn, PYTHON",eaa8e4ff-4eac-8387-6270-f5d56a4c7ece,"C++, Swift,  REACT , @ws ",0
"THIS T@SK INVOLVES TESTING @ DEVOPS @PP. SKILLS NEEDED:  @WS  , KUBERNETES.", D3vOps ," @ws  , kubernetes",1d4553fd-1332-815c-f4ed-e52b1bcfa714,"bl3nd3r,  Unr3@l Engin3 , Java, r3@ct n@tiv3, react",0
" This t@sk involves improving @ web development @pp. Skills needed: html, NOD3.JS. ",W3B D3V3LOPM3NT,"html, NOD3.JS",508eaefb-5992-069f-5a53-e18382ace056,"SCIKIT-L3ARN, bl3nd3r, kubernetes",0
"THIS TASK INVOLVES TESTING A WEB DEVELOPMENT APP. SKILLS NEEDED: CSS, HTML, NOD3.JS.",Web Development,"Css, HTML, NOD3.JS",820900de-5e6c-e30a-1f13-b61ec1cf9240,"  TERRAFORM , SIEM,  python , FIREW@LLS, C#",0
"This task involv3s d3v3loping a gam3 d3v3lopm3nt app. Skills n33d3d:  UNITY , BLENDER, C#.",G@ME DEVELOPMENT," UNITY , BLENDER, C#",d6da90f8-36f5-37ca-34aa-0095de8980a4,"pandas, R3ACT, SIEM, scikit-le@rn",0
